id,rank,list,lemma,variants,pos,gender,sense_count,gloss,freq
newspapers_000966,966,newspapers,samenstelling,,noun,de,1,composition,2.47
newspapers_000967,967,newspapers,misbruiken,,verb,,1,to abuse,2.21
newspapers_000968,968,newspapers,verhoging,,noun,de,1,increase,2.14
newspapers_000969,969,newspapers,symbolisch,,adj,,1,symbolic,1.97
newspapers_000970,970,newspapers,slogan,,noun,de,1,slogan,2.07
newspapers_000971,971,newspapers,rente,,noun,de,1,interest,1.87
newspapers_000972,972,newspapers,vorming,,noun,de,1,formation,2.23
newspapers_000973,973,newspapers,mild,,adj,,1,mild,1.97
newspapers_000974,974,newspapers,wethouder,,noun,de,1,"alderman, councillor",1.81
newspapers_000975,975,newspapers,ontvoeren,,verb,,1,to abduct,1.81
newspapers_000976,976,newspapers,welzijn,,noun,het,1,welfare,2.21
newspapers_000977,977,newspapers,song,,noun,de,1,song,2.15
newspapers_000978,978,newspapers,circuit,,noun,het,1,circuit,1.86
newspapers_000979,979,newspapers,beu,,adj,,1,tired,2.59
newspapers_000980,980,newspapers,misdrijf,,noun,het,1,crime,1.89
newspapers_000981,981,newspapers,instemmen,,verb,,1,to agree,1.94
newspapers_000982,982,newspapers,komedie,,noun,de,1,comedy,1.83
newspapers_000983,983,newspapers,opstelling,,noun,de,1,line-up,1.72
newspapers_000984,984,newspapers,solidariteit,,noun,de,1,solidarity,2.34
newspapers_000985,985,newspapers,relativeren,,verb,,1,to put in perspective,1.88
newspapers_000986,986,newspapers,alarm,,noun,het,1,alarm,1.69
newspapers_000987,987,newspapers,buurland,,noun,het,1,neighbouring country,1.95
newspapers_000988,988,newspapers,chemisch,,adj,,1,chemical,2.51
newspapers_000989,989,newspapers,beheer,,noun,het,1,management,2.18
newspapers_000990,990,newspapers,prompt,,adj,,1,immediate,1.9
newspapers_000991,991,newspapers,ingrijpend,,adj,,1,radical,1.8
newspapers_000992,992,newspapers,feestelijk,,adj,,1,festive,1.94
newspapers_000993,993,newspapers,remmen,,verb,,1,to brake,1.99
newspapers_000994,994,newspapers,inspiratie,,noun,de,1,inspiration,2.14
newspapers_000995,995,newspapers,authentiek,,adj,,1,authentic,1.78
newspapers_000996,996,newspapers,opdagen,,verb,,1,to turn up,1.75
newspapers_000997,997,newspapers,werkzaam,,adj,,1,"employed, active",2.5
newspapers_000998,998,newspapers,soortgelijk,,adj,,1,similar,2.05
newspapers_000999,999,newspapers,racisme,,noun,het,1,racism,2.49
newspapers_001000,1000,newspapers,extern,,adj,,1,external,2.14
newspapers_001001,1001,newspapers,buitenwereld,,noun,de,1,outside world,1.96
newspapers_001002,1002,newspapers,rijzen,,verb,,1,"to rise, to arise",1.92
newspapers_001003,1003,newspapers,federatie,,noun,de,1,federation,1.94
newspapers_001004,1004,newspapers,tegenslag,,noun,de,1,setback,1.73
newspapers_001005,1005,newspapers,etappe,,noun,de,1,"stage, leg",1.77
newspapers_001006,1006,newspapers,senator,,noun,de,1,senator,1.85
newspapers_001007,1007,newspapers,allerminst,,adv,,1,not in the least,1.67
newspapers_001008,1008,newspapers,aanklacht,,noun,de,1,"charge, complaint",1.65
newspapers_001009,1009,newspapers,hip,,adj,,1,fancy,1.94
newspapers_001010,1010,newspapers,psychiatrisch,,adj,,1,psychiatric,1.69
newspapers_001011,1011,newspapers,componist,,noun,de,1,composer,2.56
newspapers_001012,1012,newspapers,noordelijk,,adj,,1,northern,2.68
newspapers_001013,1013,newspapers,schuilen,,verb,,1,"to shelter, to hide",1.9
newspapers_001014,1014,newspapers,subsidiëren,,verb,,1,to subsidize,1.88
newspapers_001015,1015,newspapers,beroven,,verb,,1,to rob,1.75
newspapers_001016,1016,newspapers,verlossen,,verb,,1,"to release, to free",1.96
newspapers_001017,1017,newspapers,onveilig,,adj,,1,unsafe,1.71
newspapers_001018,1018,newspapers,vrijmaken,,verb,,1,"to set free, to keep free",1.64
newspapers_001019,1019,newspapers,voeding,,noun,de,1,"nutrition, food",2.44
newspapers_001020,1020,newspapers,vandoor,,adv,,1,"off, away",1.64
newspapers_001021,1021,newspapers,uitwijzen,,verb,,1,to show,1.7
newspapers_001022,1022,newspapers,kostbaar,,adj,,1,"expensive, valuable",1.85
newspapers_001023,1023,newspapers,ontkomen,,verb,,1,to escape,1.77
newspapers_001024,1024,newspapers,rebel,,noun,de,1,rebel,1.61
newspapers_001025,1025,newspapers,referendum,,noun,het,1,referendum,1.92
newspapers_001026,1026,newspapers,Hollands,,adj,,1,Dutch,1.88
newspapers_001027,1027,newspapers,ontevreden,,adj,,1,dissatisfied,1.64
newspapers_001028,1028,newspapers,presentator,,noun,de,1,presenter,2.55
newspapers_001029,1029,newspapers,beamen,,verb,,1,to endorse,1.65
newspapers_001030,1030,newspapers,racistisch,,adj,,1,racist,2.22
newspapers_001031,1031,newspapers,champagne,,noun,de,1,champagne,1.8
newspapers_001032,1032,newspapers,tevergeefs,,adj,,1,in vain,1.73
newspapers_001033,1033,newspapers,publiciteit,,noun,de,1,publicity,1.61
newspapers_001034,1034,newspapers,handtas,,noun,de,1,handbag,1.48
newspapers_001035,1035,newspapers,brutaal,,adj,,1,cheeky,1.78
newspapers_001036,1036,newspapers,verontrusten,,verb,,1,to worry,1.68
newspapers_001037,1037,newspapers,etnisch,,adj,,1,ethnic,1.92
newspapers_001038,1038,newspapers,benoeming,,noun,de,1,appointment,1.77
newspapers_001039,1039,newspapers,discriminatie,,noun,de,1,discrimination,2.22
newspapers_001040,1040,newspapers,halfjaar,,noun,het,1,"six months, half a year",1.53
newspapers_001041,1041,newspapers,schadelijk,,adj,,1,harmful,1.94
newspapers_001042,1042,newspapers,rubriek,,noun,de,1,column,2.42
newspapers_001043,1043,newspapers,inslaan,,verb,,1,to smash,1.74
newspapers_001044,1044,newspapers,schijn,,noun,de,1,appearance,1.82
newspapers_001045,1045,newspapers,bestempelen,,verb,,1,to label,1.86
newspapers_001046,1046,newspapers,verdeling,,noun,de,1,distribution,2.02
newspapers_001047,1047,newspapers,ernst,,noun,de,1,seriousness,1.75
newspapers_001048,1048,newspapers,meedelen,,verb,,1,to announce,1.64
newspapers_001049,1049,newspapers,ongewoon,,adj,,1,unusual,1.8
newspapers_001050,1050,newspapers,moskee,,noun,de,1,mosque,1.74
newspapers_001051,1051,newspapers,doelgroep,,noun,de,1,target group,2.03
newspapers_001052,1052,newspapers,bewind,,noun,het,1,"government, regime",1.95
newspapers_001053,1053,newspapers,regulier,,adj,,1,regular,1.9
newspapers_001054,1054,newspapers,voornemen,,noun,het,1,intention,1.69
newspapers_001055,1055,newspapers,interieur,,noun,het,1,interior,1.67
newspapers_001056,1056,newspapers,geschenk,,noun,het,1,gift,1.66
newspapers_001057,1057,newspapers,dj,,noun,de,1,disc jockey,2.01
newspapers_001058,1058,newspapers,wielrenner,,noun,de,1,cyclist,2.15
newspapers_001059,1059,newspapers,driemaal,,adv,,1,three times,1.61
newspapers_001060,1060,newspapers,maandenlang,,adj,,1,for months,1.48
newspapers_001061,1061,newspapers,schaars,,adj,,1,scarce,1.7
newspapers_001062,1062,newspapers,burgeroorlog,,noun,de,1,civil war,1.98
newspapers_001063,1063,newspapers,ergernis,,noun,de,1,annoyance,1.77
newspapers_001064,1064,newspapers,gracht,,noun,de,1,canal,1.7
newspapers_001065,1065,newspapers,opperen,,verb,,1,to put forward,1.6
newspapers_001066,1066,newspapers,atelier,,noun,het,1,studio,1.54
newspapers_001067,1067,newspapers,handvol,,noun,de,1,handful,1.48
newspapers_001068,1068,newspapers,intiem,,adj,,1,intimate,1.69
newspapers_001069,1069,newspapers,mysterieus,,adj,,1,mysterious,1.58
newspapers_001070,1070,newspapers,voorbijganger,,noun,de,1,passer-by,1.41
newspapers_001071,1071,newspapers,eenzijdig,,adj,,1,"unilateral, one-sided",1.68
newspapers_001072,1072,newspapers,oprichter,,noun,de,1,founder,1.81
newspapers_001073,1073,newspapers,achterblijven,,verb,,1,to be left behind,1.67
newspapers_001074,1074,newspapers,hardnekkig,,adj,,1,persistent,1.62
newspapers_001075,1075,newspapers,trots,,noun,de,1,pride,1.51
newspapers_001076,1076,newspapers,stoet,,noun,de,1,procession,1.45
newspapers_001077,1077,newspapers,historicus,,noun,de,1,historian,1.75
newspapers_001078,1078,newspapers,column,,noun,de,1,column,1.69
newspapers_001079,1079,newspapers,tragisch,,adj,,1,tragic,1.51
newspapers_001080,1080,newspapers,vertragen,,verb,,1,to delay,1.58
newspapers_001081,1081,newspapers,jeugdig,,adj,,1,youthful,1.49
newspapers_001082,1082,newspapers,warenhuis,,noun,het,1,department store,1.37
newspapers_001083,1083,newspapers,simpelweg,,adv,,1,simply,1.85
newspapers_001084,1084,newspapers,betonnen,,adj,,1,concrete,1.44
newspapers_001085,1085,newspapers,prikkelen,,verb,,2,to stimulate|to irritate,1.52
newspapers_001086,1086,newspapers,brandstof,,noun,de,1,fuel,1.71
newspapers_001087,1087,newspapers,veroorloven (zich),,verb,,1,to permit,1.53
newspapers_001088,1088,newspapers,applaus,,noun,het,1,applause,1.47
newspapers_001089,1089,newspapers,pistool,,noun,het,1,pistol,1.46
newspapers_001090,1090,newspapers,fotograferen,,verb,,1,to photograph,1.41
newspapers_001091,1091,newspapers,hoede,,noun,de,1,guard,1.46
newspapers_001092,1092,newspapers,resoluut,,adj,,1,resolute,1.43
newspapers_001093,1093,newspapers,groepering,,noun,de,1,"group, grouping",1.65
newspapers_001094,1094,newspapers,bestuurlijk,,adj,,1,administrative,1.74
newspapers_001095,1095,newspapers,stilstand,,noun,de,1,standstill,1.43
newspapers_001096,1096,newspapers,dumpen,,verb,,1,to dump,1.58
newspapers_001097,1097,newspapers,matigen,,verb,,1,to moderate,1.9
newspapers_001098,1098,newspapers,scheur,,noun,de,1,"crack, tear",1.4
newspapers_001099,1099,newspapers,cynisch,,adj,,1,cynical,1.4
newspapers_001100,1100,newspapers,waken,,verb,,1,to watch,1.49
newspapers_001101,1101,newspapers,opzettelijk,,adj,,1,deliberate,1.45
newspapers_001102,1102,newspapers,kerkhof,,noun,het,1,cemetery,1.5
newspapers_001103,1103,newspapers,moeiteloos,,adj,,1,effortless,1.31
newspapers_001104,1104,newspapers,hinderen,,verb,,1,"to impede, to hinder",1.51
newspapers_001105,1105,newspapers,pal,,adv,,1,directly,1.3
newspapers_001106,1106,newspapers,bekendheid,,noun,de,1,fame,1.92
newspapers_001107,1107,newspapers,flitsen,,verb,,1,to flash,1.37
newspapers_001108,1108,newspapers,halt,,noun,de/het,1,stop,1.37
newspapers_001109,1109,newspapers,onschuld,,noun,de,1,innocence,1.29
newspapers_001110,1110,newspapers,asfalt,,noun,het,1,asphalt,1.26
newspapers_001111,1111,newspapers,anno,,prep,,1,"anno, in the year",1.93
newspapers_001112,1112,newspapers,verontwaardiging,,noun,de,1,"outrage, indignation",1.37
newspapers_001113,1113,newspapers,zondagmiddag,,noun,de,1,Sunday afternoon,1.27
newspapers_001114,1114,newspapers,reusachtig,,adj,,1,huge,1.39
newspapers_001115,1115,newspapers,verteren,,verb,,1,to digest,1.28
newspapers_001116,1116,newspapers,uitbundig,,adj,,1,exuberant,1.31
newspapers_001117,1117,newspapers,verzoenen (zich),,verb,,1,to reconcile,1.28
newspapers_001118,1118,newspapers,kok,,noun,de,1,cook,1.27
newspapers_001119,1119,newspapers,toekijken,,verb,,1,to watch,1.18
newspapers_001120,1120,newspapers,verspreiding,,noun,de,1,spread,1.6
newspapers_001121,1121,newspapers,speels,,adj,,1,playful,1.19
newspapers_001122,1122,newspapers,schommelen,,verb,,1,to fluctuate,1.2
newspapers_001123,1123,newspapers,voltrekken,,verb,,1,to celebrate,1.2
newspapers_001124,1124,newspapers,charme,,noun,de,1,charm,1.19
newspapers_001125,1125,newspapers,mijden,,verb,,1,to avoid,1.18
newspapers_001126,1126,newspapers,klem,,noun,de,1,trap,1.17
newspapers_001127,1127,newspapers,elegant,,adj,,1,elegant,1.13
newspapers_001128,1128,newspapers,ligging,,noun,de,1,location,1.53
newspapers_001129,1129,newspapers,westelijk,,adj,,1,"west, western",1.56
spoken_000001,1,spoken,uh,,interj,,1,er,7.29
spoken_000002,2,spoken,hè,,interj,,1,"~ isn’t it, don’t I",4.82
spoken_000003,3,spoken,hoor,,interj,,1,you know,1.97
spoken_000004,4,spoken,ah,,interj,,1,oh,3.32
spoken_000005,5,spoken,oké,OK,interj,,1,OK,6.43
spoken_000006,6,spoken,hé,,interj,,1,~ hey,9.57
spoken_000007,7,spoken,gij,ge,pron,,1,you,12.11
spoken_000008,8,spoken,allee,,interj,,1,~ come on,0.77
spoken_000009,9,spoken,mekaar,,pron,,1,each other,5.13
spoken_000010,10,spoken,jawel,,interj,,1,"yes, indeed",2.62
spoken_000011,11,spoken,goh,,interj,,1,~ gosh,0.83
spoken_000012,12,spoken,meneer,,noun,de,1,sir,6.58
spoken_000013,13,spoken,naartoe,,adv,,1,to there,3.9
spoken_000014,14,spoken,ach,,interj,,1,oh,6.8
spoken_000015,15,spoken,negentien,,num,,1,nineteen,3.74
spoken_000016,16,spoken,snappen,,verb,,1,to understand,6.78
spoken_000017,17,spoken,jouw,,pron,,1,your,7.46
spoken_000018,18,spoken,telefoon,,noun,de,1,telephone,7.07
spoken_000019,19,spoken,weer,,noun,het,1,weather,6.71
spoken_000020,20,spoken,hu,,interj,,1,ugh,0.53
spoken_000021,21,spoken,eventjes,,adv,,1,quickly,2.46
spoken_000022,22,spoken,joh,,interj,,1,"~ mate, you",0.49
spoken_000023,23,spoken,hartstikke,,adv,,1,terribly,1.37
spoken_000024,24,spoken,middag,,noun,de,1,afternoon,6.41
spoken_000025,25,spoken,ontzettend,,adj,,1,"tremendous, terrible",4.29
spoken_000026,26,spoken,sorry,,interj,,1,sorry,6.32
spoken_000027,27,spoken,grappig,,adj,,1,funny,5.78
spoken_000028,28,spoken,gulden,,noun,de,1,guilder,3.33
spoken_000029,29,spoken,awel,,interj,,1,oh well,0.44
spoken_000030,30,spoken,mevrouw,,noun,de,1,madam,5.1
spoken_000031,31,spoken,vijfentwintig,,num,,1,twenty-five,1.62
spoken_000032,32,spoken,morgen,,noun,de,1,morning,2.07
spoken_000033,33,spoken,oei,,interj,,1,oops,0.47
spoken_000034,34,spoken,sowieso,,adv,,1,anyway,4.56
spoken_000035,35,spoken,och,,interj,,1,oh,1.05
spoken_000036,36,spoken,verschrikkelijk,,adj,,1,terrible,4.95
spoken_000037,37,spoken,tweehonderd,,num,,1,two hundred,3.1
spoken_000038,38,spoken,ha,,interj,,1,ah,1.37
spoken_000039,39,spoken,tweeduizend,,num,,1,two thousand,1.55
spoken_000040,40,spoken,tachtig,,num,,1,eighty,6.99
spoken_000041,41,spoken,gauw,,adv,,1,"soon, quickly",5.4
spoken_000042,42,spoken,vanmiddag,,adv,,1,this afternoon,2.74
spoken_000043,43,spoken,enfin,,interj,,1,"in short, anyway",0.95
spoken_000044,44,spoken,terugkomen,,verb,,1,to return,3.99
spoken_000045,45,spoken,hm,,interj,,1,hmm,0.29
spoken_000046,46,spoken,spul,,noun,het,1,"stuff, things",4.34
spoken_000047,47,spoken,nul,,num,,1,zero,3.53
spoken_000048,48,spoken,dertien,,num,,1,thirteen,5.81
spoken_000049,49,spoken,verbinding,,noun,de,1,connection,3.57
spoken_000050,50,spoken,aha,,interj,,1,aha,0.28
spoken_000051,51,spoken,anderhalf,,num,,1,one and a half,6.94
spoken_000052,52,spoken,vanmorgen,,adv,,1,this morning,2.83
spoken_000053,53,spoken,hoezo,,interj,,1,why,0.8
spoken_000054,54,spoken,heleboel,,noun,de,1,a lot,1.88
spoken_000055,55,spoken,binnenkomen,,verb,,1,to enter,3.75
spoken_000056,56,spoken,weggaan,,verb,,1,to leave,2.35
spoken_000057,57,spoken,tevoren,,adv,,1,before,3.07
spoken_000058,58,spoken,enzovoort,enz.|en zo,adv,,1,"etc., and so on",6.68
spoken_000059,59,spoken,zeventig,,num,,1,seventy,6.0
spoken_000060,60,spoken,tja,,interj,,1,well,6.13
spoken_000061,61,spoken,net,,adj,,1,"neat, tidy",1.7
spoken_000062,62,spoken,frank,,noun,de,1,frank,2.0
spoken_000063,63,spoken,verbreken,,verb,,1,to break up/off,2.21
spoken_000064,64,spoken,amai,,interj,,1,~ oh my (God),0.33
spoken_000065,65,spoken,alhoewel,,conj,,1,although,3.59
spoken_000066,66,spoken,opschrijven,,verb,,1,to write down,1.51
spoken_000067,67,spoken,voilà,,interj,,1,there you are,0.23
spoken_000068,68,spoken,gelijk,,conj,,1,just as,2.02
spoken_000069,69,spoken,pff,,interj,,1,whew,0.6
spoken_000070,70,spoken,Engels,,noun,het,1,English,2.2
spoken_000071,71,spoken,meegaan,,verb,,1,to go (along) with,1.96
spoken_000072,72,spoken,tof,,adj,,1,great,3.52
spoken_000073,73,spoken,vierentwintig,,num,,1,twenty-four,0.68
spoken_000074,74,spoken,tante,,noun,de,1,aunt,2.75
spoken_000075,75,spoken,dadelijk,,adv,,1,immediately,1.41
spoken_000076,76,spoken,bah,,interj,,1,yuck,0.57
spoken_000077,77,spoken,Frans,,noun,het,1,French,2.12
spoken_000078,78,spoken,negentig,,num,,1,ninety,5.92
spoken_000079,79,spoken,vijfhonderd,,num,,1,five hundred,2.0
spoken_000080,80,spoken,driehonderd,,num,,1,three hundred,1.96
spoken_000081,81,spoken,komma,,noun,de/het,1,comma,0.64
spoken_000082,82,spoken,benieuwd,,adj,,1,curious,3.91
spoken_000083,83,spoken,ho,,interj,,1,stop,0.19
spoken_000084,84,spoken,jee,,interj,,1,"oh dear, oh no",0.19
spoken_000085,85,spoken,hoi,,interj,,1,hi,2.9
spoken_000086,86,spoken,daarnet,,adv,,1,just (now),0.91
spoken_000087,87,spoken,lesgeven,,verb,,1,to teach,0.8
spoken_000088,88,spoken,zesentwintig,,num,,1,twenty-six,0.35
spoken_000089,89,spoken,rap,,adj,,1,"fast, quick(ly)",3.47
spoken_000090,90,spoken,eenentwintig,,num,,1,twenty-one,0.52
spoken_000091,91,spoken,tweeëntwintig,,num,,1,twenty-two,0.45
spoken_000092,92,spoken,eraf,,adv,,1,off,1.46
spoken_000093,93,spoken,cd,,noun,de,1,CD,0.8
spoken_000094,94,spoken,drieëntwintig,,num,,1,twenty-three,0.38
spoken_000095,95,spoken,zat,,adv,,1,plenty,0.85
spoken_000096,96,spoken,vijfendertig,,num,,1,thirty-five,0.54
spoken_000097,97,spoken,vierhonderd,,num,,1,four hundred,1.39
spoken_000098,98,spoken,vannacht,,adv,,1,"tonight, last night",1.94
spoken_000099,99,spoken,tussendoor,,adv,,1,in between,1.96
spoken_000100,100,spoken,erachter,,adv,,1,"behind (it, them)",1.71
spoken_000101,101,spoken,ginder,,adv,,1,over there,1.04
spoken_000102,102,spoken,uitzoeken,,verb,,1,"to select, to choose",1.86
spoken_000103,103,spoken,opbellen,,verb,,1,to call (up),1.15
spoken_000104,104,spoken,stage,,noun,de,1,internship,2.49
spoken_000105,105,spoken,diegene,,pron,,1,"he, she, those who",3.2
spoken_000106,106,spoken,achtentwintig,,num,,1,twenty-eight,0.29
spoken_000107,107,spoken,dinges,,noun,de,1,"what-d’you-call-it, thingy",0.57
spoken_000108,108,spoken,tamelijk,,adv,,1,rather,1.69
spoken_000109,109,spoken,daarachter,,adv,,1,"behind it, behind them",1.02
spoken_000110,110,spoken,vijfenveertig,,num,,1,forty-five,0.36
spoken_000111,111,spoken,wreed,,adj,,1,cruel,1.6
spoken_000112,112,spoken,voorlezen,,verb,,1,to read (aloud),1.59
spoken_000113,113,spoken,kletsen,,verb,,1,to chat,1.12
spoken_000114,114,spoken,volgend,,adj,,1,next,0.95
spoken_000115,115,spoken,daarstraks,,adv,,1,just now,0.42
spoken_000116,116,spoken,inleveren,,verb,,2,to hand in|to sacrifice,2.5
spoken_000117,117,spoken,vrijdagavond,,noun,de,1,Friday evening,3.18
spoken_000118,118,spoken,teruggaan,,verb,,1,to return,0.98
spoken_000119,119,spoken,rugzak,,noun,de,1,backpack,1.12
spoken_000120,120,spoken,overheen,,adv,,1,"across, over",1.24
spoken_000121,121,spoken,zeshonderd,,num,,1,six hundred,0.97
spoken_000122,122,spoken,erom,,adv,,1,about it,1.72
spoken_000123,123,spoken,file,,noun,de,1,traffic jam,2.67
spoken_000124,124,spoken,morgenavond,,adv,,1,tomorrow,0.85
spoken_000125,125,spoken,gelukken,,verb,,1,to succeed,0.68
spoken_000126,126,spoken,hartelijk,,adj,,1,warm,1.58
spoken_000127,127,spoken,mailen,,verb,,1,"to mail, to post",1.85
spoken_000128,128,spoken,schoonmaken,,verb,,1,to clean,1.26
spoken_000129,129,spoken,gaaf,,adj,,1,great,0.79
spoken_000130,130,spoken,langzamerhand,,adv,,1,gradually,1.45
spoken_000131,131,spoken,ertussen,,adv,,1,in between,0.6
spoken_000132,132,spoken,langskomen,,verb,,1,"to pass by, to come round",1.28
spoken_000133,133,spoken,eronder,,adv,,1,below,1.14
spoken_000134,134,spoken,irritant,,adj,,1,irritating,1.2
spoken_000135,135,spoken,nakijken,,verb,,1,to check,1.21
spoken_000136,136,spoken,ernaast,,adv,,1,"next to it, beside it",1.12
spoken_000137,137,spoken,opsturen,,verb,,1,to send,0.99
spoken_000138,138,spoken,weeral,,adv,,1,again,1.31
spoken_000139,139,spoken,lullig,,adj,,1,silly,0.55
spoken_000140,140,spoken,plezierig,,adj,,1,pleasant,0.81
spoken_000141,141,spoken,klaarmaken,,verb,,1,to prepare,1.0
spoken_000142,142,spoken,content,,adj,,1,content,1.21
spoken_000143,143,spoken,opendoen,,verb,,1,to open,0.81
spoken_000144,144,spoken,wiskunde,,noun,de,1,mathematics,1.52
spoken_000145,145,spoken,eromheen,,adv,,1,around it,0.61
spoken_000146,146,spoken,goesting,,noun,de,1,fancy,1.31
spoken_000147,147,spoken,inpakken,,verb,,1,to pack (up),1.05
spoken_000148,148,spoken,donderdagavond,,noun,de,1,Thursday evening,2.3
spoken_000149,149,spoken,voorkant,,noun,de,1,front,0.87
spoken_000150,150,spoken,dialect,,noun,het,1,dialect,1.45
spoken_000151,151,spoken,omheen,,adv,,1,around,0.92
spoken_000152,152,spoken,eruitzien,,verb,,1,to look (like),0.6
spoken_000153,153,spoken,daarboven,,adv,,1,above it,0.77
spoken_000154,154,spoken,rotzooi,,noun,de,1,"junk, mess",0.73
spoken_000155,155,spoken,vanachter,,adv,,1,from behind,0.74
web_000001,1,web,eerste,,num,,1,first,66.8
web_000002,2,web,tweede,,num,,1,second,42.56
web_000003,3,web,gij,ge,pron,,1,you,12.11
web_000004,4,web,Vlaams,,adj,,1,Flemish,26.59
web_000005,5,web,later,,adj,,1,"later, subsequent",35.37
web_000006,6,web,he,,interj,,1,hey,0.98
web_000007,7,web,gemeente,,noun,de,1,municipality,23.91
web_000008,8,web,Belgisch,,adj,,1,Belgian,25.61
web_000009,9,web,politiek,,adj,,1,political,22.41
web_000010,10,web,inwoner,,noun,de,1,"resident, inhabitant",15.7
web_000011,11,web,provincie,,noun,de,1,province,14.04
web_000012,12,web,januari,,noun,de,1,January,19.27
web_000013,13,web,juni,,noun,de,1,June,18.04
web_000014,14,web,mei,,noun,de,1,May,18.86
web_000015,15,web,huidig,,adj,,1,current,20.83
web_000016,16,web,groet,,noun,de,1,greeting,7.04
web_000017,17,web,September,,noun,de,1,September,20.06
web_000018,18,web,link,,noun,de,1,link,7.59
web_000019,19,web,regio,,noun,de,1,region,16.04
web_000020,20,web,bron,,noun,de,1,source,10.77
web_000021,21,web,basis,,noun,de,1,basis,17.81
web_000022,22,web,december,,noun,de,1,December,15.79
web_000023,23,web,oktober,,noun,de,1,October,18.5
web_000024,24,web,regering,,noun,de,1,government,19.07
web_000025,25,web,maart,,noun,de,1,March,16.5
web_000026,26,web,ene,,pron,,1,"a, one",14.07
web_000027,27,web,juli,,noun,de,1,July,15.74
web_000028,28,web,Europees,,adj,,1,European,24.28
web_000029,29,web,jouw,,pron,,1,your,7.46
web_000030,30,web,april,,noun,de,1,April,16.5
web_000031,31,web,oppervlakte,,noun,de,1,surface,6.92
web_000032,32,web,november,,noun,de,1,November,15.5
web_000033,33,web,forum,,noun,het,1,forum,6.11
web_000034,34,web,internationaal,,adj,,1,international,20.01
web_000035,35,web,sociaal,,adj,,1,social,18.97
web_000036,36,web,cijfer,,noun,het,2,"figure, number|mark",15.26
web_000037,37,web,bevolking,,noun,de,1,population,13.0
web_000038,38,web,augustus,,noun,de,1,August,14.62
web_000039,39,web,website,,noun,de,1,website,12.05
web_000040,40,web,daarnaast,,adv,,1,beside it,13.79
web_000041,41,web,sorry,,interj,,1,sorry,6.32
web_000042,42,web,divers,,adj,,1,various,11.23
web_000043,43,web,februari,,noun,de,1,February,14.07
web_000044,44,web,topic,,noun,de/het,1,topic,4.56
web_000045,45,web,indien,,conj,,1,if,8.44
web_000046,46,web,enzovoort,enz.|en zo,adv,,1,"etc., and so on",6.68
web_000047,47,web,tja,,interj,,1,well,6.13
web_000048,48,web,nationaal,,adj,,1,national,18.55
web_000049,49,web,aangezien,,conj,,1,since,8.07
web_000050,50,web,post,,noun,de,1,post,7.84
web_000051,51,web,site,,noun,de,1,site,8.38
web_000052,52,web,actief,,adj,,1,active,14.56
web_000053,53,web,snappen,,verb,,1,to understand,6.78
web_000054,54,web,oprichten,,verb,,1,"to establish, to found",9.62
web_000055,55,web,politicus,,noun,de,1,politician,11.87
web_000056,56,web,starten,,verb,,1,to start,17.34
web_000057,57,web,verenigen (zich),,verb,,1,to unite,7.24
web_000058,58,web,tevens,,adv,,1,also,7.54
web_000059,59,web,historisch,,adj,,1,historical,10.07
web_000060,60,web,economisch,,adj,,1,economic,13.02
web_000061,61,web,maja,,interj,,1,but then,3.9
web_000062,62,web,et cetera,etc.,adv,,1,etc.,4.06
web_000063,63,web,oorspronkelijk,,adj,,1,original,8.03
web_000064,64,web,versie,,noun,de,1,version,8.27
web_000065,65,web,statistiek,,noun,de,1,statistics,5.44
web_000066,66,web,afbeelding,,noun,de,1,image,4.64
web_000067,67,web,waaronder,,adv,,1,including,9.28
web_000068,68,web,populair,,adj,,1,popular,10.94
web_000069,69,web,baseren,,verb,,1,to base (on),8.68
web_000070,70,web,media,,noun,de,1,media,10.8
web_000071,71,web,voormalig,,adj,,1,former,14.39
web_000072,72,web,vervangen,,verb,,1,to replace,11.95
web_000073,73,web,bedragen,,verb,,1,to amount (to),10.34
web_000074,74,web,voornamelijk,,adv,,1,mainly,7.01
web_000075,75,web,lokaal,,adj,,1,local,12.73
web_000076,76,web,tip,,noun,de,1,tip,6.76
web_000077,77,web,verkiezing,,noun,de,1,election,12.54
web_000078,78,web,gemiddeld,,adj,,1,average,12.52
web_000079,79,web,momenteel,,adv,,1,currently,14.41
web_000080,80,web,commercieel,,adj,,1,commercial,6.12
web_000081,81,web,alvast,,adv,,1,meanwhile,11.69
web_000082,82,web,Spaans,,adj,,1,Spanish,8.21
web_000083,83,web,term,,noun,de,1,term,5.93
web_000084,84,web,hoofdstad,,noun,de,1,capital,9.01
web_000085,85,web,Brits,,adj,,1,British,12.88
web_000086,86,web,grappig,,adj,,1,funny,5.78
web_000087,87,web,wereldoorlog,,noun,de,1,world war,4.39
web_000088,88,web,onafhankelijk,,adj,,1,independent,7.91
web_000089,89,web,steun,,noun,de,1,support,12.93
web_000090,90,web,centraal,,adj,,1,central,12.1
web_000091,91,web,hierdoor,,adv,,1,"because of this, through this",5.88
web_000092,92,web,Vlaming,,noun,de,1,Fleming,6.55
web_000093,93,web,hierbij,,adv,,1,"hereby, with this",5.26
web_000094,94,web,hiervoor,,adv,,1,for this,6.31
web_000095,95,web,Italiaans,,adj,,1,Italian,9.37
web_000096,96,web,economie,,noun,de,1,economy,9.84
web_000097,97,web,produceren,,verb,,1,to produce,7.14
